,Unnamed: 0,anime_id,title,type,source,episodes,airing,rating,score,rank,watched_by,members,favorites,producer,licensor,studio,genre,duration_min,aired_start,aired_end
1642,1642,20709,Sabage-bu!,TV,Manga,12,False,PG-13 - Teens 13 or older,7.44,1863.0,927,91973,408,"Bandai Visual, Lantis, Kodansha, Banpresto, NichiNare",Sentai Filmworks,Pierrot Plus,"Action, Military, Comedy, Shoujo",23,2014-07-06,2014-09-21
1643,1643,2020,One Piece: Nenmatsu Tokubetsu Kikaku! Mugiwara no Luffy Oyabun Torimonochou,Special,Manga,1,False,PG-13 - Teens 13 or older,7.32,2356.0,2592,21155,28,,,Toei Animation,"Adventure, Comedy, Historical, Fantasy, Shounen",42,2005-12-18,2005-12-18
1644,1644,10779,Eroge! H mo Game mo Kaihatsu Zanmai,OVA,Visual novel,6,False,Rx - Hentai,7.7,,2115,29892,631,,,Collaboration Works,Hentai,30,2011-08-26,2016-03-25
1645,1645,822,Initial D Extra Stage,OVA,Manga,2,False,R+ - Mild Nudity,7.45,1810.0,2567,21475,28,"OB Planning, Fuji TV",Funimation,Pastel,"Action, Cars, Sports, Drama, Seinen",27,2001-03-22,2001-03-22
1646,1646,23281,Psycho-Pass 2,TV,Original,11,False,R - 17+ (violence & profanity),7.54,1533.0,180,324136,1029,"Production I.G, Dentsu, Fuji TV, Nitroplus, Sony Music Entertainment, TOHO animation, Kyoraku Industrial Holdings",Funimation,Tatsunoko Production,"Action, Sci-Fi, Police, Psychological",23,2014-10-10,2014-12-19
1647,1647,25879,Working!!!,TV,4-koma manga,13,False,PG-13 - Teens 13 or older,8.14,390.0,674,124707,728,Aniplex,Aniplex of America,A-1 Pictures,"Comedy, Romance, Slice of Life",23,2015-07-05,2015-09-27
1648,1648,30806,Schwarzesmarken,TV,Light novel,12,False,R - 17+ (violence & profanity),6.93,3821.0,1163,70801,254,"Sotsu, DAX Production, Ultra Super Pictures, Avex Pictures",,"ixtl, LIDENFILMS","Action, Military, Sci-Fi, Historical, Drama, Mecha",23,2016-01-11,2016-03-28
1649,1649,11977,Mahou Shoujo Madoka★Magica Movie 1: Hajimari no Monogatari,Movie,Original,1,False,PG-13 - Teens 13 or older,8.27,268.0,748,115228,372,"Aniplex, Mainichi Broadcasting System, Movic, Nitroplus, Madoka Partners, Houbunsha",Aniplex of America,Shaft,"Psychological, Drama, Magic, Thriller",130,2012-10-06,2012-10-06
1650,1650,24277,Yowamushi Pedal: Grande Road,TV,Manga,24,False,PG-13 - Teens 13 or older,8.24,283.0,1140,72279,436,TOHO animation,Discotek Media,TMS Entertainment,"Comedy, Drama, Shounen, Sports",23,2014-10-07,2015-03-31
1651,1651,19315,Pupa,TV,Manga,12,False,R - 17+ (violence & profanity),3.71,9472.0,809,107102,144,Earth Star Entertainment,,Studio Deen,"Fantasy, Horror, Psychological",4,2014-01-10,2014-03-28
1652,1652,4155,One Piece Film: Strong World,Movie,Manga,1,False,PG-13 - Teens 13 or older,8.33,210.0,755,114843,362,,Funimation,Toei Animation,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",115,2009-12-12,2009-12-12
1653,1653,31109,Hatsukoi Monster,TV,Manga,12,False,PG-13 - Teens 13 or older,5.92,7512.0,1398,57331,110,"Kodansha, AT-X, DAX Production, KlockWorx, Sony Music Communications, King Records",Funimation,Studio Deen,"Comedy, Romance, School, Shoujo",24,2016-07-02,2016-09-17
1654,1654,10736,Precure kara Minna e no Ouen Movie,ONA,Original,1,False,G - All Ages,6.14,6975.0,7942,1190,1,,,Toei Animation,"Fantasy, Magic, Shoujo",0,2011-05-20,2011-05-20
1655,1655,24075,Persona 4 the Golden Animation,TV,Game,12,False,PG-13 - Teens 13 or older,6.74,4596.0,1520,50822,104,"Aniplex, Yomiko Advertising, Mainichi Broadcasting System, Movic, Sega",Aniplex of America,A-1 Pictures,"Sci-Fi, Adventure, Mystery, Super Power, Supernatural, School",23,2014-07-11,2014-09-26
1656,1656,226,Elfen Lied,TV,Manga,13,False,R+ - Mild Nudity,7.75,982.0,16,833388,20137,"VAP, Genco, A-Line",ADV Films,Arms,"Action, Horror, Psychological, Supernatural, Drama, Romance, Seinen",25,2004-07-25,2004-10-17
1657,1657,32801,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,OVA,Light novel,1,False,PG-13 - Teens 13 or older,7.21,2772.0,1294,62803,81,,Sentai Filmworks,J.C.Staff,"Action, Adventure, Comedy, Romance, Fantasy",24,2016-12-07,2016-12-07
1658,1658,5155,Genji Monogatari Sennenki,TV,Novel,11,False,R+ - Mild Nudity,7.01,3530.0,3696,9870,16,"Dentsu, Fuji TV, Asmik Ace Entertainment, Sony Music Entertainment",,"TMS Entertainment, Tezuka Productions","Drama, Historical, Romance",22,2009-01-16,2009-03-27
1659,1659,5391,Pico to Chico,OVA,Original,1,False,Rx - Hentai,5.04,,1821,38504,311,Natural High,,"Sugar Boy, Blue Cat","Hentai, Yaoi",34,2007-04-19,2007-04-19
1660,1660,1555,Tokimeki Memorial: Only Love,TV,Game,25,False,PG-13 - Teens 13 or older,7.16,2984.0,2194,28110,98,Konami,,"Studio Pierrot, AIC A.S.T.A.","Comedy, Harem, Romance, School",24,2006-10-03,2007-04-03
1661,1661,5279,Sekirei: Hajimete no Otsukai,Special,Manga,1,False,R+ - Mild Nudity,7.17,2939.0,1838,37899,32,Aniplex,Funimation,Seven Arcs,Comedy,10,2009-03-25,2009-03-25
1662,1662,1118,Pokemon: Kesshoutou no Teiou Entei,Movie,Game,1,False,PG - Children,7.16,2975.0,927,91915,84,Studio Jack,"4Kids Entertainment, Warner Bros.",OLM,"Action, Adventure, Comedy, Kids, Drama, Fantasy",91,2000-07-08,2000-07-08
1663,1663,18507,Free!,TV,Original,12,False,PG-13 - Teens 13 or older,7.58,1399.0,151,354642,7787,"Lantis, Iwatobi High School Swimming Club, Asahi Broadcasting","Funimation, Discotek Media, Crunchyroll","Kyoto Animation, Animation Do","Slice of Life, Comedy, Sports, Drama, School",24,2013-07-04,2013-09-26
1664,1664,3508,Genius Party,Movie,Original,7,False,R+ - Mild Nudity,7.34,2272.0,2480,22948,64,,,Studio 4°C,"Action, Sci-Fi, Music, Dementia, Psychological, Romance, Fantasy, Mecha",14,2007-07-07,2007-07-07
1665,1665,32447,Nora to Oujo to Noraneko Heart,TV,Visual novel,11,False,R+ - Mild Nudity,5.43,8495.0,2226,27618,27,Magic Capsule,,"W-Toon Studio, DMM.futureworks","Comedy, Ecchi",3,2017-07-12,2017-09-27
1666,1666,9355,Sekirei: Pure Engagement Episode 0,Special,Manga,1,False,R+ - Mild Nudity,7.36,2205.0,1998,32938,31,,Funimation,Seven Arcs,"Ecchi, Comedy, Harem",28,2010-08-25,2010-08-25
1667,1667,1317,Eyeshield 21: Maboroshi no Golden Bowl,Special,Manga,1,False,PG - Children,6.75,4524.0,4429,6367,13,Bandai Visual,,Production I.G,"Sports, Shounen",20,2004-08-06,2004-08-06
1668,1668,25045,Barakamon: Mijikamon,ONA,Manga,13,False,G - All Ages,6.91,3868.0,2483,22869,12,,,Kinema Citrus,Comedy,2,2014-07-03,2014-09-28
1669,1669,21855,Hanamonogatari,TV,Light novel,5,False,R - 17+ (violence & profanity),8.07,462.0,398,190641,758,"Aniplex, Kodansha",Aniplex of America,Shaft,"Comedy, Mystery, Supernatural",25,2014-08-16,2014-08-16
1670,1670,1280,Mamono Hunter Youko,OVA,Original,6,False,R+ - Mild Nudity,6.37,6132.0,4126,7610,17,Toho,ADV Films,Madhouse,"Fantasy, Magic, Comedy, Supernatural, Horror",36,1990-12-01,1995-07-01
1671,1671,150,Blood+,TV,Original,50,False,R - 17+ (violence & profanity),7.76,960.0,277,251517,4078,"Aniplex, Mainichi Broadcasting System",Sony Pictures Entertainment,Production I.G,"Action, Military, Mystery, Horror, Supernatural, Drama, Vampire",24,2005-10-08,2006-09-23
1672,1672,2131,Bokusatsu Tenshi Dokuro-chan 2,OVA,Light novel,2,False,R - 17+ (violence & profanity),6.84,4133.0,1033,80708,115,"Geneon Universal Entertainment, ASCII Media Works, Showgate",Media Blasters,Hal Film Maker,"Magic, Ecchi, Comedy",26,2007-08-11,2007-11-10
1673,1673,2148,Okane ga Nai,OVA,Manga,4,False,R+ - Mild Nudity,6.49,,2017,32479,191,"KlockWorx, Happinet Pictures",Media Blasters,Lilix,"Drama, Romance, Yaoi",30,2007-02-09,2007-12-21
1674,1674,891,Dragon Ball Movie 2: Majinjou no Nemuri Hime,Movie,Manga,1,False,PG-13 - Teens 13 or older,6.98,3635.0,1961,34199,25,,Funimation,Toei Animation,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",45,1987-07-18,1987-07-18
1675,1675,1840,Zero no Tsukaima: Futatsuki no Kishi,TV,Light novel,12,False,PG-13 - Teens 13 or older,7.67,1185.0,206,305198,1193,"Genco, Media Factory, Shochiku, Happinet Pictures",Sentai Filmworks,J.C.Staff,"Action, Adventure, Harem, Comedy, Magic, Romance, Ecchi, Fantasy, School",24,2007-07-09,2007-09-24
1676,1676,30276,One Punch Man,TV,Web manga,12,False,R - 17+ (violence & profanity),8.73,44.0,5,1020754,30747,"TV Tokyo, Bandai Visual, Lantis, Asatsu DK, Banpresto, Good Smile Company, Shueisha, East Japan Marketing &amp; Communications",Viz Media,Madhouse,"Action, Sci-Fi, Comedy, Parody, Super Power, Supernatural, Seinen",24,2015-10-05,2015-12-21
1677,1677,22687,Terra Formars,TV,Manga,13,False,R - 17+ (violence & profanity),7.13,3109.0,640,131563,459,"Warner Bros., Ultra Super Pictures, MAGES., Good Smile Company, Shueisha, Animatic",Viz Media,LIDENFILMS,"Action, Sci-Fi, Space, Horror, Drama, Seinen",24,2014-09-27,2014-12-20
1678,1678,322,Paradise Kiss,TV,Manga,12,False,R - 17+ (violence & profanity),7.9,703.0,822,105513,2043,"Aniplex, Fuji TV",Geneon Entertainment USA,Madhouse,"Slice of Life, Comedy, Drama, Romance, Josei",24,2005-10-14,2005-12-30
1679,1679,15037,Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou,OVA,Visual novel,4,False,R - 17+ (violence & profanity),7.0,3561.0,424,183046,1174,MAGES.,Maiden Japan,Asread,"Mystery, Horror, Supernatural",29,2013-07-24,2013-07-24
1680,1680,1171,Slayers Excellent,OVA,Light novel,3,False,PG-13 - Teens 13 or older,7.41,1993.0,3030,15379,14,Bandai Visual,ADV Films,J.C.Staff,"Adventure, Comedy, Demons, Supernatural, Magic, Fantasy, Shounen",29,1998-10-25,1999-03-25
1681,1681,22877,Seireitsukai no Blade Dance,TV,Light novel,12,False,PG-13 - Teens 13 or older,7.09,3247.0,420,183780,735,"Genco, Media Factory, Movic, AT-X, Showgate",Sentai Filmworks,TNK,"Action, Harem, Comedy, Supernatural, Romance, Ecchi, Fantasy, School",23,2014-07-14,2014-09-29
1682,1682,30714,Owari no Seraph: Owaranai Seraph,Special,Manga,9,False,PG-13 - Teens 13 or older,7.4,2037.0,1902,36028,121,,Funimation,Wit Studio,"Comedy, Police, Supernatural, Vampire, Shounen",4,2015-06-24,2015-09-26
1683,1683,1842,Major S3,TV,Manga,26,False,PG-13 - Teens 13 or older,8.36,189.0,1824,38471,265,NHK,,Studio Hibari,"Drama, Shounen, Sports",25,2007-01-06,2007-06-30
1684,1684,36840,25-sai no Joshikousei,TV,Web manga,12,False,R+ - Mild Nudity,5.5,8362.0,2994,15798,56,"Cosmic Ray, Picante Circus, Suiseisha, Tavac",,Lilix,"Ecchi, Romance, School",6,2018-01-08,2018-03-26
1685,1685,6572,Shakugan no Shana S,OVA,Light novel,4,False,PG-13 - Teens 13 or older,7.45,1825.0,1302,62305,108,"Geneon Universal Entertainment, ASCII Media Works, Showgate",Funimation,J.C.Staff,"Action, Drama, Fantasy, Romance, School, Supernatural",28,2009-10-23,2010-09-29
1686,1686,1852,Hidamari Sketch,TV,4-koma manga,12,False,PG-13 - Teens 13 or older,7.48,1695.0,1504,51754,736,"Aniplex, Lantis, TBS, Movic, Houbunsha",Sentai Filmworks,Shaft,"Slice of Life, Comedy, School, Seinen",24,2007-01-12,2007-03-30
1687,1687,18245,White Album 2,TV,Visual novel,13,False,PG-13 - Teens 13 or older,7.89,730.0,642,130954,2344,Starchild Records,,Satelight,"Drama, Music, Romance, Slice of Life",23,2013-10-06,2013-12-29
1688,1688,5494,Konnichiwa Anne: Before Green Gables,TV,Novel,39,False,G - All Ages,7.62,1299.0,5579,3560,13,,,Nippon Animation,"Drama, Historical, Kids, Slice of Life",20,2009-04-05,2009-12-27
1689,1689,10397,Mashiro-iro Symphony: The Color of Lovers,TV,Visual novel,12,False,PG-13 - Teens 13 or older,7.25,2621.0,873,99601,429,"Frontier Works, Lantis, Media Factory",Sentai Filmworks,Manglobe,"Harem, Drama, Romance, School",24,2011-10-05,2011-12-21
1690,1690,31297,"Tokyo Ghoul: ""Pinto""",OVA,Light novel,1,False,R - 17+ (violence & profanity),7.52,1593.0,951,89146,268,,,Studio Pierrot,"Action, Mystery, Horror, Psychological, Supernatural, Drama",24,2015-12-25,2015-12-25
1691,1691,10694,Bloods: Inraku no Ketsuzoku 2,OVA,Visual novel,2,False,Rx - Hentai,7.05,,3766,9452,64,,,PoRO,Hentai,30,2011-07-29,2011-11-25
1692,1692,10294,Towa no Quon 1: Utakata no Kaben,Movie,Original,1,False,PG-13 - Teens 13 or older,7.49,1682.0,1672,43982,77,"Bandai Visual, Lantis, Movic, Showgate, Hakuhodo DY Media Partners, Sony PCL",Sentai Filmworks,Bones,"Action, Super Power, Supernatural",48,2011-06-18,2011-06-18
1693,1693,21167,Escha & Logy no Atelier: Tasogare no Sora no Renkinjutsushi,TV,Game,12,False,PG-13 - Teens 13 or older,6.5,5607.0,1627,45663,68,"Sotsu, Pony Canyon",Sentai Filmworks,Studio Gokumi,Fantasy,24,2014-04-10,2014-06-26
1694,1694,1577,Taiho Shichau zo,OVA,Manga,4,False,PG-13 - Teens 13 or older,7.49,1680.0,3520,11116,43,"Bandai Visual, TBS, Kodansha, Marubeni",AnimEigo,Studio Deen,"Action, Comedy, Police, Seinen",30,1994-09-24,1995-11-25
1695,1695,12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,TV,Original,25,False,PG-13 - Teens 13 or older,7.38,2126.0,1912,35584,39,NHK,Sentai Filmworks,Sunrise,"Action, Game, Mystery, Shounen",25,2012-04-08,2012-09-23
1696,1696,12293,Campione!: Matsurowanu Kamigami to Kamigoroshi no Maou,TV,Light novel,13,False,PG-13 - Teens 13 or older,7.29,2450.0,361,207519,1065,"Lantis, AT-X, Barnum Studio, Magic Capsule, Warner Bros., KlockWorx, Shueisha, Bulls Eye",Sentai Filmworks,Diomedea,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance",24,2012-07-06,2012-09-28
1697,1697,1400,Macross 7 Movie: Ginga ga Ore wo Yondeiru!,Movie,Original,1,False,PG-13 - Teens 13 or older,7.01,3535.0,4472,6199,8,"Mainichi Broadcasting System, Studio Nue",,Production Reed,"Action, Sci-Fi, Adventure, Music, Comedy, Drama, Mecha, Shounen",33,1995-09-30,1995-09-30
1698,1698,31866,Last Exile: Ginyoku no Fam Movie - Over the Wishes,Movie,Original,1,False,PG-13 - Teens 13 or older,6.57,5337.0,6158,2760,2,,,Gonzo,"Action, Adventure, Sci-Fi",119,2016-02-06,2016-02-06
1699,1699,32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,TV,Light novel,12,False,PG-13 - Teens 13 or older,7.11,3195.0,524,153819,330,"Genco, Movic, Warner Bros., KlockWorx, SoftBank Creative Corp., MAGES., Hakuhodo DY Music &amp; Pictures, Furyu",Sentai Filmworks,J.C.Staff,"Action, Adventure, Fantasy",25,2017-04-15,2017-07-01
1700,1700,5152,Dragon Ball: Ossu! Kaettekita Son Gokuu to Nakama-tachi!!,Special,Manga,1,False,PG-13 - Teens 13 or older,7.07,3297.0,2068,31231,24,Shueisha,,Toei Animation,"Action, Adventure, Comedy, Fantasy",34,2008-09-21,2008-09-21
1701,1701,30346,Doukyuusei (Movie),Movie,Manga,1,False,PG-13 - Teens 13 or older,8.43,149.0,1242,65571,1543,"Aniplex, Half H.P Studio",Aniplex of America,A-1 Pictures,"Slice of Life, Romance, School, Shounen Ai",60,2016-02-20,2016-02-20
1702,1702,25649,Junjou Romantica 3,TV,Manga,12,False,PG-13 - Teens 13 or older,8.09,447.0,1370,58334,462,"Frontier Works, Lantis, Kadokawa Shoten, Romantica club !!",Funimation,Studio Deen,"Comedy, Drama, Romance, Shounen Ai",24,2015-07-09,2015-09-24
1703,1703,1246,Yuugo: Koushounin,TV,Manga,13,False,R - 17+ (violence & profanity),7.22,2754.0,4109,7674,23,G&amp;G Entertainment,ADV Films,Artland,"Action, Military, Mystery, Psychological, Drama, Seinen",24,2004-02-24,2004-05-25
1704,1704,429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,OVA,Original,1,False,PG - Children,7.98,579.0,3604,10477,33,"Hal Film Maker, MediaNet",Funimation,Gonzo,"Comedy, Drama, Shoujo",50,2005-12-11,2005-12-11
1705,1705,6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,OVA,Manga,1,False,PG-13 - Teens 13 or older,7.3,2416.0,3951,8391,6,Tokyo Movie Shinsha,,TMS Entertainment,"Police, Comedy, Mystery, Shounen",25,,
1706,1706,691,Yawara!,TV,Manga,124,False,PG-13 - Teens 13 or older,7.57,1448.0,3827,9137,59,Kitty Films,AnimEigo,Madhouse,"Action, Slice of Life, Martial Arts, Sports, Comedy, Romance, Drama",25,1989-10-16,1992-09-21
1707,1707,9969,Gintama&#039;,TV,Manga,51,False,PG-13 - Teens 13 or older,9.11,7.0,342,215527,4549,"TV Tokyo, Aniplex, Dentsu, Trinity Sound, Miracle Robo, Studio Jack, Shueisha",,Sunrise,"Action, Sci-Fi, Comedy, Historical, Parody, Samurai, Shounen",24,2011-04-04,2012-03-26
1708,1708,32995,Yuri!!! on Ice,TV,Original,12,False,PG-13 - Teens 13 or older,8.18,339.0,238,280153,11140,"Dentsu, TV Asahi, Movic, Avex Pictures, CIC, Cygames",Funimation,MAPPA,"Comedy, Sports",23,2016-10-06,2016-12-22
1709,1709,20899,JoJo no Kimyou na Bouken: Stardust Crusaders,TV,Manga,24,False,R - 17+ (violence & profanity),8.24,277.0,321,224374,4917,"Yomiko Advertising, Warner Bros., KlockWorx",Viz Media,David Production,"Action, Adventure, Supernatural, Drama, Shounen",24,2014-04-05,2014-09-13
1710,1710,62,D.C.: Da Capo,TV,Visual novel,26,False,PG-13 - Teens 13 or older,6.87,4030.0,1405,56523,183,"Lantis, King Records",,"feel., Zexcs","Harem, Drama, Magic, Romance",24,2003-07-05,2003-12-27
1711,1711,1519,Black Lagoon: The Second Barrage,TV,Manga,12,False,R - 17+ (violence & profanity),8.27,261.0,264,261479,1862,"Geneon Universal Entertainment, Front Line","Funimation, Geneon Entertainment USA",Madhouse,"Action, Seinen",24,2006-10-03,2006-12-19
1712,1712,5300,Zoku Natsume Yuujinchou,TV,Manga,13,False,PG-13 - Teens 13 or older,8.62,68.0,558,147299,1212,"Aniplex, Nihon Ad Systems","NIS America, Inc.",Brain&#039;s Base,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",24,2009-01-06,2009-03-31
1713,1713,1824,Hadashi no Gen,Movie,Manga,1,False,PG-13 - Teens 13 or older,7.88,735.0,2479,22975,66,RCC Chugoku Broadcasting,"Discotek Media, Geneon Entertainment USA",Madhouse,"Drama, Historical",83,1983-07-21,1983-07-21
1714,1714,7711,Karigurashi no Arrietty,Movie,Novel,1,False,G - All Ages,8.06,476.0,613,136244,396,,Walt Disney Studios,Studio Ghibli,Fantasy,94,2010-07-17,2010-07-17
1715,1715,31326,High School DxD BorN: Ishibumi Ichiei Kanzen Kanshuu! Mousou Bakuyou Kaijo Original Video,Special,Light novel,6,False,R+ - Mild Nudity,7.46,1775.0,1952,34491,76,"Genco, Lantis",Funimation,TNK,"Comedy, Ecchi",3,2015-07-24,2016-01-27
1716,1716,449,InuYasha: Guren no Houraijima,Movie,Manga,1,False,PG-13 - Teens 13 or older,7.62,1298.0,1383,57879,181,,Viz Media,Sunrise,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",87,2004-12-23,2004-12-23
1717,1717,7088,Ichiban Ushiro no Daimaou,TV,Light novel,12,False,R+ - Mild Nudity,7.14,3039.0,245,272636,1006,"Marvelous, Hobby Japan, Delfi Sound",Sentai Filmworks,Artland,"Action, Harem, Comedy, Magic, Ecchi, Fantasy, School",23,2010-04-03,2010-06-19
1718,1718,859,Digimon Savers,TV,Original,48,False,PG - Children,7.07,3300.0,1503,51768,204,Fuji TV,Flatiron Film Company,Toei Animation,"Adventure, Comedy, Drama, Fantasy, Shounen",23,2006-04-02,2007-03-25
1719,1719,30290,Fw:Hamatora,Movie,Original,1,False,G - All Ages,7.16,2957.0,4728,5418,5,NAZ,,"Lerche, 10Gauge","Mystery, Comedy, Super Power",68,2015-11-14,2015-11-14
1720,1720,18713,Haiyore! Nyaruko-san: Yasashii Teki no Shitome-kata,OVA,Light novel,1,False,PG-13 - Teens 13 or older,7.26,2567.0,2724,19256,11,,,Xebec,"Comedy, Parody, Sci-Fi",15,2012-11-23,2012-11-23
1721,1721,30123,Akagami no Shirayuki-hime,TV,Manga,12,False,PG-13 - Teens 13 or older,7.92,651.0,269,255905,3448,"Hakusensha, Warner Bros., KlockWorx, Showgate",Funimation,Bones,"Fantasy, Romance, Drama, Shoujo",24,2015-07-07,2015-09-22
1722,1722,5593,Dogs: Bullets & Carnage,OVA,Manga,4,False,R - 17+ (violence & profanity),7.42,1925.0,1543,49477,263,"Atelier Musa, Shueisha",,David Production,"Action, Seinen",15,2009-05-19,2009-07-17
1723,1723,33668,Soushin Shoujo Matoi,TV,Original,12,False,PG-13 - Teens 13 or older,6.77,4467.0,2763,18547,23,"Bandai Visual, Lantis, Nihon Ad Systems, Movic, Half H.P Studio, KBS, Q-Tec, Medicos Entertainment, Infinite",Sentai Filmworks,White Fox,"Supernatural, Magic",24,2016-10-04,2016-12-20
1724,1724,11135,Hybrid Child,OVA,Manga,4,False,PG-13 - Teens 13 or older,8.02,531.0,1812,38791,385,Lantis,,Studio Deen,"Drama, Historical, Romance, Sci-Fi, Shounen Ai",25,2014-10-29,2015-01-28
1725,1725,479,Ueki no Housoku,TV,Manga,51,False,PG-13 - Teens 13 or older,7.85,807.0,1110,74491,750,"Shogakukan Productions, Studio Izena, Studio Tulip, TV Tokyo Music","Funimation, Geneon Entertainment USA",Studio Deen,"Adventure, Comedy, Supernatural, Drama, Shounen",23,2005-04-04,2006-03-27
1726,1726,3375,Kirepapa.,OVA,Manga,2,False,R+ - Mild Nudity,6.94,,1878,36748,149,"ANIK, PrimeTime, On-Lead",,A.C.G.T.,"Comedy, Drama, Romance, Yaoi",29,2008-01-25,2008-11-28
1727,1727,34012,Isekai Shokudou,TV,Light novel,12,False,PG-13 - Teens 13 or older,7.39,2069.0,938,90555,232,"TV Tokyo, Sotsu, flying DOG, Nikkatsu, Avex Pictures, Dai Nippon Printing, Shufunotomo",Funimation,Silver Link.,"Comedy, Fantasy, Mystery",23,2017-07-04,2017-09-19
1728,1728,10884,Saki Achiga-hen: Episode of Side-A,TV,Manga,12,False,PG-13 - Teens 13 or older,7.37,2160.0,2306,25809,113,"TV Tokyo, Square Enix, Sotsu, Lantis, Pony Canyon",,Studio Gokumi,"Game, School, Slice of Life",24,2012-04-09,2012-07-02
1729,1729,20021,Sword Art Online: Extra Edition,Special,Light novel,1,False,PG-13 - Teens 13 or older,6.88,4011.0,486,164772,458,Aniplex,Aniplex of America,A-1 Pictures,"Action, Adventure, Fantasy, Game, Romance",101,2014-12-31,2014-12-31
1730,1730,61,D.N.Angel,TV,Manga,26,False,PG-13 - Teens 13 or older,7.31,2376.0,582,143067,1421,Kadokawa Shoten,"ADV Films, Discotek Media",Xebec,"Action, Comedy, Magic, Romance, Fantasy, School, Shoujo",23,2003-04-03,2003-09-25
1731,1731,35905,Ryuuou no Oshigoto!,TV,Light novel,12,False,PG-13 - Teens 13 or older,7.07,3318.0,1318,61630,133,"AT-X, Magic Capsule, Nippon Columbia, KlockWorx, BS Fuji, Tokyo MX, Hakuhodo DY Music &amp; Pictures, Radio Osaka, Aquamarine",,Project No.9,"Slice of Life, Game, Comedy",23,2018-01-08,2018-03-26
